 56 1998-01-28T16:00  28.667         RC 1998-01-28T16:00:00 1998-01-29T20:00:00 1998-01-31T01:00:00 1998-01-25T15:26:00 
 56 1998-01-28T16:00  28.667       Wind 1998-01-28T16:04:00 1998-01-29T13:12:00 1998-01-31T00:00:00                None 
 57 1998-02-02T13:13  33.551     DREAMS                None 1998-02-02T13:13:07 1998-02-04T02:16:41                None 
 57 1998-02-02T13:13  33.551       Wind                None 1998-02-02T10:27:00 1998-02-04T02:22:00                None 
 57 1998-02-02T13:13  33.551     DREAMS                None 1998-02-02T13:13:07 1998-02-03T12:38:00                None 
 58 1998-02-04T00:00  35.000     DREAMS                None 1998-02-04T05:00:00 1998-02-05T22:27:22                None 
 58 1998-02-04T00:00  35.000    Lepping                None 1998-02-04T04:30:00 1998-02-05T22:30:00                None 
 58 1998-02-04T00:00  35.000         RC 1998-02-04T00:00:00 1998-02-04T04:00:00 1998-02-05T23:00:00                None 
 58 1998-02-04T00:00  35.000       Wind                None 1998-02-04T04:48:00 1998-02-06T08:04:00                None 
 59 1998-02-17T06:28  48.269     DREAMS                None 1998-02-17T10:23:15 1998-02-17T20:38:34                None 
 59 1998-02-17T06:28  48.269         RC 1998-02-17T04:00:00 1998-02-17T10:00:00 1998-02-17T21:00:00 1998-02-14T06:55:00 
 59 1998-02-17T06:28  48.269       Wind 1998-02-17T06:28:00 1998-02-17T10:48:00 1998-02-18T14:22:00                None 
 60 1998-02-18T07:50  49.326     DREAMS 1998-02-18T07:45:45 1998-02-19T00:11:15 1998-02-20T00:29:15                None 
 60 1998-02-18T07:50  49.326         RC 1998-02-18T07:50:00 1998-02-19T01:00:00 1998-02-20T00:00:00                None 
 60 1998-02-18T07:50  49.326       Wind 1998-02-18T14:52:00 1998-02-18T21:35:00 1998-02-20T00:44:00                None 
 61 1998-03-04T11:02  63.460     DREAMS 1998-03-04T11:01:30 1998-03-04T14:37:30 1998-03-05T20:29:09                None 
 61 1998-03-04T11:02  63.460    Lepping                None 1998-03-04T14:18:00 1998-03-06T06:18:00                None 
 61 1998-03-04T11:02  63.460         RC 1998-03-04T11:56:00 1998-03-04T13:00:00 1998-03-06T09:00:00 1998-02-28T12:48:00 
 61 1998-03-04T11:02  63.460       Wind 1998-03-04T11:02:00 1998-03-04T10:48:00 1998-03-06T07:10:00                None 
 62 1998-03-06T17:46  65.740     DREAMS                None 1998-03-06T22:16:30 1998-03-07T09:36:00                None 
 62 1998-03-06T17:46  65.740       Wind                None 1998-03-06T11:59:00 1998-03-07T16:48:00                None 
 63 1998-03-25T10:48  84.450     DREAMS                None 1998-03-25T16:11:48 1998-03-26T09:10:41                None 
 63 1998-03-25T10:48  84.450         RC 1998-03-25T10:00:00 1998-03-25T13:00:00 1998-03-26T10:00:00                None 
 63 1998-03-25T10:48  84.450       Wind 1998-03-25T10:48:00 1998-03-25T14:23:00 1998-03-26T08:57:00                None 
 64 1998-03-30T22:00  89.917     DREAMS                None 1998-04-01T01:30:28 1998-04-01T17:39:45                None 
 64 1998-03-30T22:00  89.917         RC 1998-03-30T22:00:00 1998-03-31T11:00:00 1998-04-03T02:00:00                None 
 64 1998-03-30T22:00  89.917       Wind 1998-03-31T07:11:00 1998-03-31T11:59:00 1998-04-01T16:18:00                None 
 65 1998-04-01T17:40  91.736     DREAMS                None 1998-04-01T20:29:43 1998-04-02T11:48:28                None 
 65 1998-04-01T17:40  91.736       Wind                None 1998-04-01T21:07:00 1998-04-02T19:55:00                None 
 66 1998-04-12T01:12 102.050     DREAMS                None 1998-04-12T01:12:00 1998-04-13T03:58:30                None 
 66 1998-04-12T01:12 102.050         RC                None 1998-04-11T23:00:00 1998-04-13T18:00:00                None 
 67 1998-05-01T21:21 121.889       CDAW 1998-05-03T17:00:00 1998-05-03T19:00:00 1998-05-04T00:00:00 1998-05-01T23:40:00 
 67 1998-05-01T21:21 121.889     DREAMS 1998-05-01T21:18:00 1998-05-02T11:48:45 1998-05-04T05:01:30                None 
 67 1998-05-01T21:21 121.889    Lepping                None 1998-05-02T12:18:00 1998-05-03T17:18:00                None 
 67 1998-05-01T21:21 121.889         RC 1998-05-01T21:56:00 1998-05-02T05:00:00 1998-05-04T02:00:00 1998-04-29T16:58:00 
 67 1998-05-01T21:21 121.889       Wind 1998-05-01T21:21:00 1998-05-02T11:31:00 1998-05-03T16:47:00                None 
 69 1998-05-04T02:15 124.098       CDAW 1998-05-04T02:00:00 1998-05-04T10:00:00 1998-05-05T01:15:00 1998-05-02T14:06:00 
 69 1998-05-04T02:15 124.098     DREAMS 1998-05-03T17:05:59 1998-05-04T11:42:00 1998-05-05T05:06:00                None 
 69 1998-05-04T02:15 124.098         RC 1998-05-04T02:15:00 1998-05-04T10:00:00 1998-05-07T23:00:00 1998-05-02T14:06:00 
 69 1998-05-04T02:15 124.098       Wind 1998-05-04T02:30:00 1998-05-04T09:50:00 1998-05-05T03:12:00                None 
 70 1998-05-05T05:06 125.211     DREAMS 1998-05-04T02:33:00 1998-05-05T07:03:00 1998-05-06T23:42:00                None 
 71 1998-06-02T08:00 153.333    Lepping                None 1998-06-02T10:35:00 1998-06-02T15:35:00                None 
 71 1998-06-02T08:00 153.333         RC 1998-06-02T08:00:00 1998-06-02T10:00:00 1998-06-02T18:00:00                None 
 71 1998-06-02T08:00 153.333       Wind                None 1998-06-02T10:28:00 1998-06-02T19:16:00                None 
 72 1998-06-13T19:25 164.809     DREAMS 1998-06-13T19:13:07 1998-06-14T02:20:37 1998-06-14T23:20:37                None 
 72 1998-06-13T19:25 164.809         RC 1998-06-13T19:25:00 1998-06-14T04:00:00 1998-06-15T06:00:00                None 
 73 1998-06-24T10:00 175.417     DREAMS                None 1998-06-24T13:25:30 1998-06-24T22:48:00                None 
 73 1998-06-24T10:00 175.417     DREAMS                None 1998-06-25T03:04:30 1998-06-25T22:07:30                None 
 73 1998-06-24T10:00 175.417    Lepping                None 1998-06-24T16:48:00 1998-06-25T21:48:00                None 
 73 1998-06-24T10:00 175.417         RC 1998-06-24T10:00:00 1998-06-24T16:00:00 1998-06-25T23:00:00 1998-06-21T05:35:00 
 73 1998-06-24T10:00 175.417       Wind 1998-06-24T10:47:00 1998-06-24T13:26:00 1998-06-25T22:33:00                None 
 75 1998-06-25T16:03 176.668       CDAW 1998-06-25T16:10:00 1998-06-26T02:00:00 1998-06-26T19:00:00 1998-06-22T07:34:00 
